row_id,order_id,created_at,item_id,quantity,cust_id,delivery,add_id
4137,O104137,2025-09-26 11:07:30,3,1,22,0,22
4138,O104138,2025-12-18 18:51:30,20,1,159,1,159
4139,O104139,2026-02-05 18:59:42,12,4,82,0,82
4140,O104140,2026-03-09 19:50:00,21,1,76,1,76
4141,O104141,2025-10-13 20:10:55,2,4,225,1,225
4142,O104142,2025-12-19 17:18:26,11,1,122,0,122
4143,O104143,2025-12-20 17:51:21,11,1,3,1,3
4144,O104144,2025-12-11 17:31:31,9,1,209,0,209
4145,O104145,2025-11-15 19:31:26,22,1,160,0,160
4146,O104146,2026-03-09 19:02:01,10,2,32,1,32
4147,O104147,2026-02-08 13:42:52,21,3,126,1,126
4148,O104148,2025-11-03 20:11:09,1,1,218,0,218
4149,O104149,2025-12-28 12:49:38,1,2,173,0,173
4150,O104150,2025-10-04 21:43:06,2,1,237,0,237
4151,O104151,2025-11-20 13:02:29,8,1,300,0,300
4152,O104152,2025-12-23 12:04:35,14,2,84,0,84
4153,O104153,2026-02-16 12:58:24,19,2,119,0,119
4154,O104154,2025-12-12 12:30:05,2,3,58,0,58
4155,O104155,2026-02-07 12:09:32,3,1,22,0,22
4156,O104156,2026-01-11 19:20:18,13,1,144,0,144
4157,O104157,2025-10-29 19:59:09,1,1,278,1,278
4158,O104158,2025-10-07 20:10:26,28,2,82,0,82
4159,O104159,2026-01-01 18:23:32,11,1,150,1,150
4160,O104160,2025-12-30 11:36:26,20,2,139,1,139
4161,O104161,2026-01-07 12:40:16,26,4,219,1,219
4162,O104162,2026-01-13 12:35:29,15,1,91,1,91
4163,O104163,2025-09-20 17:51:44,16,1,281,1,281
4164,O104164,2026-01-14 17:55:03,28,1,163,1,163
4165,O104165,2025-10-26 18:09:25,10,2,264,1,264
4166,O104166,2025-12-28 18:04:45,13,1,70,0,70
4167,O104167,2025-09-23 11:12:55,9,2,62,1,62
4168,O104168,2025-12-11 17:45:25,10,1,218,0,218
4169,O104169,2026-03-12 19:41:25,6,4,104,0,104
4170,O104170,2026-02-26 11:29:37,10,3,296,1,296
4171,O104171,2025-10-21 18:23:15,28,2,90,1,90
4172,O104172,2025-12-28 19:05:36,12,4,139,0,139
4173,O104173,2026-02-06 11:28:00,26,1,285,1,285
4174,O104174,2026-01-19 19:06:23,2,1,1,1,1
4175,O104175,2026-01-15 19:03:18,3,1,53,0,53
4176,O104176,2026-01-08 18:28:44,2,3,281,1,281
4177,O104177,2026-03-07 11:04:05,1,2,212,0,212
4178,O104178,2026-03-09 17:52:06,9,2,1,0,1
4179,O104179,2025-09-20 17:09:22,14,2,15,0,15
4180,O104180,2026-03-10 18:02:05,1,2,84,0,84
4181,O104181,2026-02-23 19:30:17,14,2,241,1,241
4182,O104182,2026-02-17 17:38:55,18,1,171,0,171
4183,O104183,2025-10-29 13:24:42,15,2,159,1,159
4184,O104184,2025-10-01 13:25:18,2,2,133,0,133
4185,O104185,2025-11-30 11:50:50,15,1,109,1,109
4186,O104186,2026-01-12 20:39:49,3,1,97,0,97
4187,O104187,2026-02-10 19:43:38,8,1,217,1,217
4188,O104188,2026-01-30 13:31:49,2,2,193,0,193
4189,O104189,2025-12-18 18:39:46,6,1,155,0,155
4190,O104190,2026-02-14 18:32:03,3,2,141,1,141
4191,O104191,2025-10-30 13:02:43,6,1,173,1,173
4192,O104192,2026-02-08 18:35:27,3,1,170,0,170
4193,O104193,2025-10-24 21:47:37,2,3,125,1,125
4194,O104194,2026-03-15 18:51:44,22,4,47,0,47
4195,O104195,2026-03-09 17:32:39,11,4,129,1,129
4196,O104196,2025-10-29 11:22:52,11,1,165,0,165
4197,O104197,2026-03-04 17:44:12,14,2,108,0,108
4198,O104198,2025-09-27 20:09:42,22,1,273,0,273
4199,O104199,2026-03-05 20:00:21,22,1,178,1,178
4200,O104200,2026-02-04 19:45:39,2,1,84,1,84
4201,O104201,2026-03-10 12:46:34,4,1,145,1,145
4202,O104202,2025-10-31 18:59:29,27,1,3,1,3
4203,O104203,2026-03-10 17:50:56,2,1,281,1,281
4204,O104204,2025-11-02 17:34:03,20,1,41,1,41
4205,O104205,2026-01-03 17:53:27,13,1,74,0,74
4206,O104206,2026-01-15 13:17:21,10,3,233,1,233
4207,O104207,2025-11-16 13:07:58,12,4,151,0,151
4208,O104208,2026-01-01 20:58:00,15,4,298,0,298
4209,O104209,2026-03-14 17:42:04,28,2,223,0,223
4210,O104210,2025-11-19 18:01:07,2,1,129,1,129
4211,O104211,2025-12-01 17:15:27,17,2,271,1,271
4212,O104212,2025-10-04 21:26:35,20,1,209,0,209
4213,O104213,2025-10-02 20:51:29,1,1,68,0,68
4214,O104214,2025-12-06 21:06:24,1,2,130,0,130
4215,O104215,2025-11-17 12:13:53,8,2,231,1,231
4216,O104216,2026-02-01 17:41:10,4,1,252,0,252
4217,O104217,2025-11-04 19:51:51,2,2,181,1,181
4218,O104218,2026-01-20 18:11:35,25,1,108,0,108
4219,O104219,2026-01-01 11:44:56,4,2,25,1,25
4220,O104220,2026-01-26 17:14:22,8,2,262,1,262
4221,O104221,2026-01-28 20:10:40,22,2,152,0,152
4222,O104222,2025-10-22 11:10:58,14,2,91,1,91
4223,O104223,2026-02-13 11:59:20,21,2,196,1,196
4224,O104224,2025-10-31 18:56:10,28,3,200,1,200
4225,O104225,2025-09-26 13:02:15,1,1,147,1,147
4226,O104226,2025-10-10 19:48:55,2,2,86,1,86
4227,O104227,2026-01-05 20:33:27,28,1,9,0,9
4228,O104228,2026-02-03 17:27:34,16,2,227,1,227
4229,O104229,2025-10-23 18:47:24,28,2,96,1,96
4230,O104230,2026-01-24 21:30:28,11,3,77,0,77
4231,O104231,2025-09-18 17:42:34,3,1,225,0,225
4232,O104232,2026-01-17 12:57:27,2,4,178,1,178
4233,O104233,2026-01-22 18:49:02,1,1,67,1,67
4234,O104234,2026-02-13 18:03:08,19,1,174,1,174
4235,O104235,2026-02-04 13:59:51,8,3,65,0,65
4236,O104236,2025-11-21 11:46:09,5,1,160,0,160
4237,O104237,2026-02-12 19:57:58,28,2,211,0,211
4238,O104238,2025-10-13 17:35:34,22,1,151,0,151
4239,O104239,2026-02-27 19:18:25,23,1,299,1,299
4240,O104240,2025-12-13 17:00:19,27,1,271,1,271
4241,O104241,2026-01-22 19:13:11,16,2,136,1,136
4242,O104242,2025-11-28 18:21:22,10,3,37,0,37
4243,O104243,2025-09-19 19:27:57,2,2,225,0,225
4244,O104244,2026-02-13 20:43:53,4,1,135,1,135
4245,O104245,2026-01-19 17:40:35,12,1,141,0,141
4246,O104246,2025-09-29 12:15:36,10,2,44,0,44
4247,O104247,2025-10-10 20:24:09,10,1,124,1,124
4248,O104248,2025-12-08 19:35:49,28,1,218,0,218
4249,O104249,2025-12-19 19:13:29,4,2,9,0,9
4250,O104250,2026-01-12 11:40:41,8,1,167,1,167
4251,O104251,2025-12-07 20:23:38,7,2,236,0,236
4252,O104252,2025-12-16 20:21:36,5,2,237,1,237
4253,O104253,2025-12-13 13:41:15,15,1,189,0,189
4254,O104254,2026-01-08 12:32:23,23,4,289,0,289
4255,O104255,2026-02-07 12:22:10,15,1,147,0,147
4256,O104256,2025-10-02 20:57:42,19,2,188,0,188
4257,O104257,2025-10-06 17:20:06,23,2,257,0,257
4258,O104258,2025-12-02 19:23:31,4,1,95,0,95
4259,O104259,2025-11-08 11:51:42,2,2,77,0,77
4260,O104260,2025-11-07 11:46:49,10,1,135,1,135
4261,O104261,2025-12-18 18:15:11,17,1,30,0,30
4262,O104262,2025-11-29 11:44:11,12,4,87,1,87
4263,O104263,2025-11-30 18:50:50,1,1,224,0,224
4264,O104264,2026-02-05 20:23:45,21,1,91,0,91
4265,O104265,2026-02-13 18:45:01,4,2,245,1,245
4266,O104266,2025-10-21 19:41:15,25,1,130,0,130
4267,O104267,2025-10-09 18:38:05,27,2,209,0,209
4268,O104268,2025-11-15 13:32:45,6,1,105,1,105
4269,O104269,2026-03-13 12:29:27,10,1,110,1,110
4270,O104270,2025-11-30 19:07:49,2,1,253,0,253
4271,O104271,2026-03-14 19:32:05,28,1,85,0,85
4272,O104272,2026-02-07 11:39:33,27,1,149,1,149
4273,O104273,2026-02-12 13:26:19,20,1,280,0,280
4274,O104274,2026-03-09 18:37:02,10,1,60,0,60
4275,O104275,2025-12-08 17:35:46,20,1,112,0,112
4276,O104276,2025-11-15 19:56:55,13,1,227,0,227
4277,O104277,2026-01-18 11:54:41,3,1,154,0,154
4278,O104278,2026-02-22 12:32:50,18,1,289,0,289
4279,O104279,2025-10-15 12:13:50,2,2,165,0,165
4280,O104280,2025-11-23 18:27:01,27,1,128,1,128
4281,O104281,2025-12-26 13:52:45,9,1,266,1,266
4282,O104282,2026-03-03 17:14:04,21,2,79,1,79
4283,O104283,2025-12-26 11:12:42,9,2,107,0,107
4284,O104284,2026-03-02 20:42:47,28,1,40,0,40
4285,O104285,2025-11-04 19:36:39,6,2,226,0,226
4286,O104286,2025-12-28 19:01:00,5,2,31,1,31
4287,O104287,2025-12-27 19:15:55,16,4,207,1,207
4288,O104288,2026-03-12 17:01:31,2,2,127,0,127
4289,O104289,2025-09-23 18:55:58,1,2,268,0,268
4290,O104290,2025-11-06 12:13:19,3,1,287,1,287
4291,O104291,2026-01-31 19:18:18,23,1,208,1,208
4292,O104292,2026-02-23 19:10:15,9,2,270,0,270
4293,O104293,2025-11-03 12:54:56,5,1,3,1,3
4294,O104294,2026-02-04 20:47:17,6,4,73,1,73
4295,O104295,2026-02-22 19:57:36,27,2,58,0,58
4296,O104296,2026-01-27 19:49:48,3,1,110,1,110
4297,O104297,2026-02-04 18:12:25,23,3,288,0,288
4298,O104298,2025-11-17 18:02:16,15,1,99,0,99
4299,O104299,2026-01-27 13:26:57,20,1,225,1,225
4300,O104300,2025-10-12 17:31:49,2,1,246,1,246
4301,O104301,2026-01-12 13:56:10,11,1,117,0,117
4302,O104302,2025-11-22 17:19:00,10,1,20,0,20
4303,O104303,2025-10-07 13:11:34,2,1,138,1,138
4304,O104304,2025-10-04 11:34:24,2,1,110,1,110
4305,O104305,2025-12-22 11:33:38,2,2,16,0,16
4306,O104306,2025-12-13 13:40:17,6,1,12,1,12
4307,O104307,2025-12-27 18:15:24,9,1,133,0,133
4308,O104308,2026-01-10 12:17:51,1,1,119,1,119
4309,O104309,2025-11-27 20:54:36,6,1,140,1,140
4310,O104310,2025-09-19 12:00:54,1,2,218,0,218
4311,O104311,2025-10-25 18:09:14,27,1,212,0,212
4312,O104312,2026-03-11 12:06:41,22,4,242,1,242
4313,O104313,2025-12-25 19:14:34,6,2,228,0,228
4314,O104314,2026-03-09 18:01:50,12,1,29,1,29
4315,O104315,2025-12-30 18:58:23,1,1,294,0,294
4316,O104316,2026-03-13 19:54:57,18,3,97,1,97
4317,O104317,2026-01-30 18:35:17,3,2,124,1,124
4318,O104318,2025-09-25 11:26:11,20,3,243,1,243
4319,O104319,2025-10-18 13:11:38,27,1,170,1,170
4320,O104320,2026-02-11 13:08:53,1,2,199,1,199
4321,O104321,2026-01-06 12:21:10,9,4,244,1,244
4322,O104322,2025-10-04 19:28:13,4,1,58,1,58
4323,O104323,2026-02-13 12:20:43,2,1,146,1,146
4324,O104324,2025-10-28 17:58:46,10,1,109,0,109
4325,O104325,2025-09-30 11:00:29,11,3,47,0,47
4326,O104326,2026-02-26 18:28:25,27,2,65,1,65
4327,O104327,2025-11-25 19:49:36,5,1,123,0,123
4328,O104328,2026-02-24 18:40:54,24,1,148,0,148
4329,O104329,2026-02-02 12:13:30,2,1,180,0,180
4330,O104330,2025-12-29 18:36:35,2,1,242,1,242
4331,O104331,2025-12-09 13:40:29,27,1,71,1,71
4332,O104332,2026-01-27 18:56:46,17,1,43,1,43
4333,O104333,2025-09-26 19:33:50,12,1,269,1,269
4334,O104334,2026-02-11 12:26:07,1,3,2,1,2
4335,O104335,2025-12-23 18:05:06,28,3,132,1,132
4336,O104336,2026-02-11 17:51:19,2,2,124,0,124
4337,O104337,2026-03-07 18:34:54,14,1,251,0,251
4338,O104338,2026-01-22 20:42:30,27,2,95,0,95
4339,O104339,2025-09-18 11:35:35,24,2,254,1,254
4340,O104340,2025-10-31 13:06:10,1,2,175,0,175
4341,O104341,2026-02-04 20:48:10,7,2,285,0,285
4342,O104342,2026-02-21 17:25:26,17,1,300,0,300
4343,O104343,2025-11-08 18:13:53,11,4,221,1,221
4344,O104344,2025-12-30 13:48:52,14,1,236,0,236
4345,O104345,2025-09-20 12:47:30,1,2,56,0,56
4346,O104346,2025-09-28 19:31:33,19,1,11,1,11
4347,O104347,2026-01-06 19:37:14,2,1,263,1,263
4348,O104348,2025-11-25 17:38:09,14,2,18,0,18
4349,O104349,2026-02-02 17:26:59,15,2,252,1,252
4350,O104350,2026-01-16 19:43:55,4,1,178,0,178
4351,O104351,2025-10-21 17:25:23,15,1,163,1,163
4352,O104352,2026-01-23 12:37:17,9,2,262,0,262
4353,O104353,2025-11-05 13:48:08,18,1,2,0,2
4354,O104354,2025-12-27 18:14:03,3,3,224,0,224
4355,O104355,2025-12-14 12:59:23,27,1,200,1,200
4356,O104356,2026-01-13 19:52:16,19,1,6,0,6
4357,O104357,2025-12-11 11:32:21,2,1,196,0,196
4358,O104358,2026-01-17 17:08:21,16,1,239,1,239
4359,O104359,2025-10-02 19:22:53,21,1,295,0,295
4360,O104360,2025-11-05 12:27:14,3,1,209,0,209
4361,O104361,2026-03-14 17:49:49,10,1,77,1,77
4362,O104362,2026-03-08 12:21:48,11,1,113,1,113
4363,O104363,2026-01-15 19:46:44,16,1,120,0,120
4364,O104364,2025-10-23 18:16:59,24,1,279,1,279
4365,O104365,2025-11-24 12:14:56,18,2,229,0,229
4366,O104366,2026-01-31 13:25:40,18,1,276,0,276
4367,O104367,2026-02-04 18:00:17,8,1,185,1,185
4368,O104368,2026-03-11 18:30:26,11,1,269,1,269
4369,O104369,2025-12-01 13:45:22,5,2,9,1,9
4370,O104370,2025-12-20 18:44:34,19,1,74,0,74
4371,O104371,2025-11-30 11:13:45,2,2,81,1,81
4372,O104372,2026-01-28 18:39:13,4,4,102,1,102
4373,O104373,2026-02-26 19:02:14,12,2,270,0,270
4374,O104374,2026-03-09 12:44:23,1,1,240,0,240
4375,O104375,2026-02-12 19:26:22,20,2,262,1,262
4376,O104376,2025-12-10 11:27:27,23,2,16,0,16
4377,O104377,2026-02-27 19:02:25,14,1,269,1,269
4378,O104378,2026-01-01 17:55:19,21,2,153,1,153
4379,O104379,2025-11-19 12:37:22,17,1,273,1,273
4380,O104380,2026-01-30 13:19:09,22,1,1,0,1
4381,O104381,2025-12-09 13:48:25,3,2,79,0,79
4382,O104382,2026-02-10 18:26:14,12,1,152,0,152
4383,O104383,2025-09-18 12:36:22,5,2,173,1,173
4384,O104384,2026-01-06 19:41:23,3,1,213,1,213
4385,O104385,2025-11-11 11:09:47,22,1,263,1,263
4386,O104386,2025-11-08 17:24:14,15,4,75,1,75
4387,O104387,2026-03-04 19:13:46,16,1,180,1,180
4388,O104388,2026-01-24 17:36:13,12,1,105,1,105
4389,O104389,2025-10-11 18:02:38,1,1,201,0,201
4390,O104390,2025-09-22 19:13:54,17,1,221,1,221
4391,O104391,2026-02-06 20:40:44,3,1,156,1,156
4392,O104392,2026-02-25 20:05:30,28,2,183,1,183
4393,O104393,2026-01-21 11:26:18,26,2,12,0,12
4394,O104394,2025-09-20 13:48:31,20,2,188,0,188
4395,O104395,2026-02-11 19:16:58,9,1,215,1,215
4396,O104396,2026-02-04 19:47:49,19,3,120,1,120
4397,O104397,2026-01-23 21:01:42,5,1,167,0,167
4398,O104398,2026-01-08 18:57:19,17,1,45,0,45
4399,O104399,2026-01-08 13:52:16,6,2,271,0,271
4400,O104400,2026-02-22 12:02:25,2,1,207,1,207
4401,O104401,2025-09-28 17:36:41,12,2,77,0,77
4402,O104402,2026-02-19 20:10:16,26,1,144,1,144
4403,O104403,2025-11-20 18:38:21,2,1,119,1,119
4404,O104404,2025-12-25 11:15:32,8,1,53,1,53
4405,O104405,2025-11-09 13:19:26,13,1,280,0,280
4406,O104406,2026-02-14 19:13:30,7,1,1,1,1
4407,O104407,2026-02-13 12:47:56,1,1,236,1,236
4408,O104408,2025-12-12 11:48:15,17,2,91,0,91
4409,O104409,2025-12-15 18:26:45,9,3,208,1,208
4410,O104410,2025-09-27 19:19:07,5,2,36,0,36
4411,O104411,2025-12-21 12:34:26,16,2,111,0,111
4412,O104412,2025-11-13 18:20:47,1,3,1,0,1
4413,O104413,2026-01-18 12:33:00,2,3,86,1,86
4414,O104414,2025-11-03 19:51:22,22,1,16,0,16
4415,O104415,2025-12-21 18:24:47,26,2,278,0,278
4416,O104416,2025-11-04 20:40:50,17,1,152,0,152
4417,O104417,2025-10-17 18:42:52,17,2,183,1,183
4418,O104418,2026-01-31 17:32:27,19,1,296,1,296
4419,O104419,2026-02-01 11:19:39,27,2,248,0,248
4420,O104420,2026-02-06 20:50:54,26,1,105,0,105
4421,O104421,2026-02-17 17:09:37,3,2,252,0,252
4422,O104422,2025-11-27 18:10:08,1,3,39,0,39
4423,O104423,2026-03-06 11:52:13,9,2,136,0,136
4424,O104424,2025-12-18 18:22:24,2,1,242,1,242
4425,O104425,2025-12-25 17:04:44,26,3,277,0,277
4426,O104426,2025-10-20 19:41:14,26,4,93,1,93
4427,O104427,2026-01-04 13:43:05,2,1,190,0,190
4428,O104428,2026-02-28 11:05:57,2,2,221,0,221
4429,O104429,2025-11-06 11:20:22,12,2,118,0,118
4430,O104430,2025-10-02 17:09:14,2,1,254,0,254
4431,O104431,2026-02-06 19:32:44,12,3,175,1,175
4432,O104432,2026-02-13 19:40:06,11,1,54,0,54
4433,O104433,2025-11-29 17:22:10,2,1,281,0,281
4434,O104434,2026-01-03 11:07:25,19,2,26,0,26
4435,O104435,2025-11-20 12:50:51,7,1,286,0,286
4436,O104436,2026-03-13 18:58:06,4,2,278,0,278
4437,O104437,2025-11-25 17:20:16,4,3,283,0,283
4438,O104438,2025-09-19 18:51:54,17,2,16,1,16
4439,O104439,2025-12-31 19:44:29,4,1,257,0,257
4440,O104440,2026-03-11 18:34:58,21,2,286,0,286
4441,O104441,2025-11-22 12:17:05,5,2,21,1,21
4442,O104442,2026-02-22 13:59:55,28,1,9,1,9
4443,O104443,2025-12-06 20:43:48,13,1,221,0,221
4444,O104444,2026-02-18 11:38:51,5,1,208,1,208
4445,O104445,2026-01-21 12:40:25,2,4,201,1,201
4446,O104446,2026-02-13 20:08:50,27,1,193,1,193
4447,O104447,2025-10-08 12:24:24,2,2,229,1,229
4448,O104448,2025-09-19 19:19:38,10,1,205,1,205
4449,O104449,2026-01-18 18:07:25,6,1,205,1,205
4450,O104450,2026-03-11 13:10:04,24,2,255,1,255
4451,O104451,2025-11-08 11:09:20,2,1,255,0,255
4452,O104452,2025-10-25 13:47:24,21,1,104,1,104
4453,O104453,2026-02-17 17:04:28,2,1,165,1,165
4454,O104454,2025-10-25 11:23:58,17,1,29,1,29
4455,O104455,2025-11-04 19:32:17,6,1,102,0,102
4456,O104456,2025-11-29 19:15:09,2,2,169,0,169
4457,O104457,2026-02-18 11:09:58,23,1,64,0,64
4458,O104458,2025-10-14 19:17:58,15,2,133,0,133
4459,O104459,2026-02-01 20:31:32,3,2,144,0,144
4460,O104460,2026-01-18 18:34:09,15,1,101,1,101
4461,O104461,2025-10-16 17:33:09,3,1,77,0,77
4462,O104462,2026-01-23 12:00:02,20,2,290,0,290
4463,O104463,2025-10-28 20:22:29,10,2,78,1,78
4464,O104464,2026-03-09 13:32:30,8,1,223,0,223
4465,O104465,2026-01-01 12:44:19,9,4,178,0,178
4466,O104466,2026-01-21 19:09:20,5,2,74,0,74
4467,O104467,2025-11-07 13:04:57,8,1,66,1,66
4468,O104468,2026-02-05 11:02:15,3,1,286,0,286
4469,O104469,2026-01-25 20:10:00,28,1,284,0,284
4470,O104470,2025-12-23 20:45:02,10,1,243,1,243
4471,O104471,2025-12-08 18:52:32,8,2,254,1,254
4472,O104472,2026-02-24 17:13:04,15,2,67,0,67
4473,O104473,2026-02-18 12:23:49,18,1,200,1,200
4474,O104474,2026-03-04 18:30:53,4,3,66,0,66
4475,O104475,2025-11-23 12:40:52,2,2,43,1,43
4476,O104476,2025-11-29 13:37:50,22,1,42,1,42
4477,O104477,2026-01-13 13:59:13,3,2,157,1,157
4478,O104478,2025-10-18 19:23:14,3,1,246,0,246
4479,O104479,2025-10-29 18:53:39,9,1,142,1,142
4480,O104480,2026-02-26 13:18:19,12,1,24,0,24
4481,O104481,2026-02-05 19:40:04,17,1,278,1,278
4482,O104482,2026-01-26 17:45:59,20,1,48,1,48
4483,O104483,2026-01-22 18:13:29,8,3,188,0,188
4484,O104484,2026-01-20 20:37:55,1,3,264,0,264
4485,O104485,2025-10-28 12:14:55,12,1,110,0,110
4486,O104486,2025-09-20 13:13:43,2,1,21,1,21
4487,O104487,2025-12-27 18:19:29,9,3,269,0,269
4488,O104488,2026-01-12 11:25:24,7,4,131,0,131
4489,O104489,2025-09-20 11:28:24,27,1,181,1,181
4490,O104490,2025-10-17 20:11:50,15,1,282,0,282
4491,O104491,2026-01-23 17:34:10,9,2,62,0,62
4492,O104492,2026-01-04 12:50:13,12,1,226,0,226
4493,O104493,2025-12-18 18:53:27,11,2,6,1,6
4494,O104494,2025-12-28 18:25:02,24,1,19,1,19
4495,O104495,2025-11-02 12:41:58,4,4,119,0,119
4496,O104496,2026-02-12 19:35:05,2,1,267,1,267
4497,O104497,2025-12-15 11:16:11,2,3,159,1,159
4498,O104498,2026-02-06 19:30:48,16,1,121,1,121
4499,O104499,2025-11-20 18:33:06,1,1,116,1,116
4500,O104500,2025-12-18 19:52:35,20,2,174,1,174
4501,O104501,2025-10-29 11:15:31,11,1,294,1,294
4502,O104502,2025-12-30 12:44:25,5,1,54,0,54
4503,O104503,2026-01-13 17:31:30,9,2,251,1,251
4504,O104504,2025-10-05 12:49:19,2,1,185,1,185
4505,O104505,2025-11-12 19:35:01,27,2,38,1,38
4506,O104506,2026-01-05 19:54:08,3,2,153,0,153
4507,O104507,2025-12-29 12:55:01,1,1,7,1,7
4508,O104508,2025-12-11 13:00:19,4,2,115,0,115
4509,O104509,2026-01-22 18:48:04,4,2,212,1,212
4510,O104510,2025-09-17 19:33:25,2,3,7,0,7
4511,O104511,2026-02-19 11:53:40,28,2,129,1,129
4512,O104512,2025-12-13 21:30:14,10,3,293,0,293
4513,O104513,2026-02-20 21:24:29,14,1,196,1,196
4514,O104514,2026-02-13 19:07:02,20,2,93,0,93
4515,O104515,2026-01-05 13:43:11,1,1,235,0,235
4516,O104516,2025-10-27 19:58:23,13,1,199,1,199
4517,O104517,2026-03-10 17:12:10,18,1,187,1,187
4518,O104518,2025-10-16 18:19:43,13,3,4,0,4
4519,O104519,2025-11-08 18:11:46,21,1,239,1,239
4520,O104520,2025-12-30 17:44:34,22,2,218,1,218
4521,O104521,2025-09-25 20:33:21,14,1,216,0,216
4522,O104522,2026-01-17 20:52:58,21,1,178,1,178
4523,O104523,2025-12-31 13:56:31,1,1,109,0,109
4524,O104524,2025-12-27 20:42:27,24,2,77,1,77
4525,O104525,2025-11-23 19:33:28,14,1,180,1,180
4526,O104526,2026-01-08 19:22:22,21,2,133,1,133
4527,O104527,2026-01-08 20:55:20,14,2,123,1,123
4528,O104528,2025-09-23 19:15:28,9,2,67,1,67
4529,O104529,2026-03-09 19:33:39,7,3,3,1,3
4530,O104530,2025-09-23 12:51:52,5,2,133,1,133
4531,O104531,2026-01-29 11:14:34,3,2,17,1,17
4532,O104532,2026-02-12 12:46:38,2,1,191,1,191
4533,O104533,2026-01-29 11:58:17,20,1,195,1,195
4534,O104534,2025-11-09 11:51:56,4,1,114,1,114
4535,O104535,2025-11-01 19:45:16,21,1,198,0,198
4536,O104536,2025-12-30 13:14:55,10,2,24,0,24
4537,O104537,2025-11-07 20:59:25,9,2,222,0,222
4538,O104538,2026-01-05 19:15:13,22,4,137,1,137
4539,O104539,2026-02-10 18:16:07,5,1,249,0,249
4540,O104540,2025-10-04 11:05:01,2,1,28,1,28
4541,O104541,2026-01-31 12:55:38,5,1,23,1,23
4542,O104542,2026-02-15 19:30:36,13,1,266,1,266
4543,O104543,2025-09-22 17:16:16,3,1,101,0,101
4544,O104544,2026-01-16 18:13:54,5,3,191,1,191
4545,O104545,2025-12-30 11:48:29,1,1,177,0,177
4546,O104546,2025-12-11 17:30:03,9,2,271,1,271
4547,O104547,2025-10-27 18:15:56,17,3,278,0,278
4548,O104548,2025-10-19 12:29:16,6,2,112,0,112
4549,O104549,2026-03-08 12:47:13,25,1,267,1,267
4550,O104550,2025-09-19 13:44:32,19,1,211,1,211
4551,O104551,2025-09-28 18:48:25,21,1,297,0,297
4552,O104552,2025-11-24 11:02:29,10,2,16,1,16
4553,O104553,2026-01-30 19:32:12,20,1,155,1,155
4554,O104554,2026-01-13 12:59:55,5,1,265,1,265
4555,O104555,2025-11-23 18:30:11,10,2,4,1,4
4556,O104556,2026-01-10 18:52:32,3,2,97,0,97
4557,O104557,2025-11-18 19:05:27,9,1,200,1,200
4558,O104558,2025-11-22 21:56:02,11,2,258,1,258
4559,O104559,2025-09-23 12:11:40,1,2,162,0,162
4560,O104560,2025-09-18 19:52:21,2,2,191,1,191
4561,O104561,2025-12-18 12:53:58,14,3,28,0,28
4562,O104562,2025-11-06 12:38:52,24,3,206,1,206
4563,O104563,2025-12-16 12:00:15,1,2,184,1,184
4564,O104564,2025-11-26 19:53:03,20,2,61,1,61
4565,O104565,2025-09-23 12:55:40,12,1,107,0,107
4566,O104566,2025-09-18 11:08:12,1,3,286,1,286
4567,O104567,2026-03-13 20:59:33,2,3,72,0,72
4568,O104568,2026-03-13 11:15:58,27,3,155,0,155
4569,O104569,2026-01-30 13:28:13,26,1,178,1,178
4570,O104570,2025-11-08 18:33:47,2,3,249,1,249
4571,O104571,2025-11-16 18:06:23,22,1,169,1,169
4572,O104572,2026-03-09 12:32:55,2,3,249,0,249
4573,O104573,2025-10-12 17:11:55,6,2,68,1,68
4574,O104574,2025-12-12 20:37:02,3,3,215,0,215
4575,O104575,2026-02-22 13:19:16,17,1,64,1,64
4576,O104576,2025-09-20 20:48:18,10,1,53,1,53
4577,O104577,2025-09-24 17:08:41,4,1,59,1,59
4578,O104578,2025-11-16 20:01:28,26,1,149,0,149
4579,O104579,2025-12-16 18:51:49,26,1,185,1,185
4580,O104580,2025-10-02 17:45:08,14,1,171,0,171
4581,O104581,2026-01-09 19:28:40,9,1,169,1,169
4582,O104582,2025-12-20 13:45:07,2,1,191,0,191
4583,O104583,2026-02-14 19:15:30,12,2,76,1,76
4584,O104584,2025-10-02 18:55:21,24,2,9,1,9
4585,O104585,2026-02-09 18:26:29,24,3,146,1,146
4586,O104586,2026-01-04 12:43:36,5,1,55,1,55
4587,O104587,2025-10-26 13:37:14,5,1,251,0,251
4588,O104588,2026-01-05 17:39:46,19,1,87,1,87
4589,O104589,2025-10-26 17:43:30,7,1,64,0,64
4590,O104590,2025-12-20 21:44:40,3,1,33,1,33
4591,O104591,2025-12-12 13:23:21,11,2,26,0,26
4592,O104592,2026-02-23 20:56:53,6,1,181,1,181
4593,O104593,2026-01-03 21:42:13,3,2,96,0,96
4594,O104594,2026-01-01 17:35:52,19,1,248,1,248
4595,O104595,2026-02-12 11:32:26,18,1,4,1,4
4596,O104596,2026-01-16 11:58:21,15,2,103,0,103
4597,O104597,2026-02-24 19:29:37,3,1,82,0,82
4598,O104598,2026-02-21 19:15:55,1,2,197,0,197
4599,O104599,2026-03-01 18:05:02,6,2,19,1,19
4600,O104600,2026-02-16 11:06:23,21,1,283,0,283
4601,O104601,2025-11-28 11:39:45,3,2,83,1,83
